Prodct,Prodct Id,Question,Answer
Musical_Instruments,B0071ML4N2,Does it have piano size keys,No - they are 1/2 size
Musical_Instruments,B0071ML4N2,Does it have piano size keys,"No, the Hohner Performer 37 key melodica does not have piano size keys."
Musical_Instruments,B00724YJJ0,it have the shoulders straps?,"Yes it does.  Its a cheapie gigbag though, only offering minimal protection."
Musical_Instruments,B00724YJJ0,it have the shoulders straps?,"It has one shoulder strap, it does not have two to be used like a backpack"
Musical_Instruments,B00724YJJ0,"Does it have large outer pockets as described? if so, how large?","Hi there - Yes, it does. You can see from the photo there is a zipper that runs the width of the bag towards the bottom. That bottom part that you can see there is the pouch. It's large enough for notebooks, laptop, cables, tuners, strings etc."
Musical_Instruments,B00724YJJ0,"Does it have large outer pockets as described? if so, how large?","It has a triangular shaped outside zipper pocket. 9"" x 14"" x 16""."
Musical_Instruments,B00724YJJ0,Does a Fender Starcaster Semi-Hollowbody Electric Guitar fit in this?Thank you!,"This gig bag is a good fit for a Fender Strat, any thing larger is doubtful."
Musical_Instruments,B00724YJJ0,Will this bag fit a Fender Squier Bullet Strat?,"Yes, it will fit that guitar just fine."
Musical_Instruments,B00724YJJ0,does this bag fit an ESP ltd phoenix?,This bag is a little too short for the ESP Phoenix bass. The zipper may scratch the headstock as well. The bag is made for fender six string electrics like it says.
Musical_Instruments,B0072619I2,Does this device connect to amplefiers od PA gear?,"You would just use the 3.5 mm headphone jack to connect to any external speakers, amp, PA, recording equipment etc."
Musical_Instruments,B0072619I2,Does this device connect to amplefiers od PA gear?,Yes just use a quality 3.5 mm line cord with a 1/4 adapter like someone suggested.
Musical_Instruments,B0072619I2,Do you prefer the kaossilator 2 over the kaossilator 1?,"The K01 has advantages over this Gen 2.  One being that it has the capability of a 16 beat loop over K02's max of 8.  The second is that it has RCA jacks and the K02 only has standard 1/8"" headphone output, though this is just a very minor complain.  All that said, the K02 is an overall improved sound generator and drum samples and several useful features have been added.  Get the K02 and if you stumble across the K01 for pennies on the net, it is worth it."
Musical_Instruments,B0072619I2,Is ther a way to apply effects to the input or mic input?,"No, there is not an internal effects processor.  Try the Mini Kaoss Pad 2 for that."
Musical_Instruments,B0072BOUQU,does this come with instruction manual and power plug.,yes comes with both a manual and a power plug and you can download a pdf manual also it records great its worth buying
Musical_Instruments,B0072BOUQU,does this come with instruction manual and power plug.,it has the power plug/adapter.  the provide CD contains the manual.  the one i purchased also came with a walk-through video.
Musical_Instruments,B0072BOUQU,does this come with instruction manual and power plug.,"Yes, it does. And it's fairly easy to use. Why don't you just download the instruction manual online?"
Musical_Instruments,B0072BOUQU,Can you save out each individual mic input as it's own wav file? Or can you only output mastered mixdowns of all the tracks combined?,You can output each track.
Musical_Instruments,B0072BOUQU,Can you save out each individual mic input as it's own wav file? Or can you only output mastered mixdowns of all the tracks combined?,"Each track has its own output file, even the pairs from 13 up are separate files."
Musical_Instruments,B0072BOUQU,Can you save out each individual mic input as it's own wav file? Or can you only output mastered mixdowns of all the tracks combined?,"if your master mix down, is a .wav? solo the individual trk. you want as a master 'mix down' to a .wav."
Musical_Instruments,B0072BOUQU,Does the DP-24 allow you create a mix (combining all of the tracks) to a wav file on the SD card (if cd writer fails) or does it have to go to CD,"Absolutely. In fact, you have to have a master version saved on a card in the machine in order to make a CD."
Musical_Instruments,B0072BOUQU,Does the DP-24 allow you create a mix (combining all of the tracks) to a wav file on the SD card (if cd writer fails) or does it have to go to CD,"Yes! After making a the master mix, you can use a usb cable to a computer and download the wav file to itunes, etc. It even gives wav files for each individual track. Or you can upload to an sd card."
Musical_Instruments,B0077CTYY2,Will this guitar fit for women?,Yes it will and its a wonderfully packaged set
Musical_Instruments,B0077CTYY2,Does this have a solid top?,"This is a Squier SA-50, this guitar has a LAMINATED spruce top NOT solid. The body is laminated BASSWOOD back and sides NOT laminated agathis. Google before you buy this item. Cheaper everywhere else as well and it comes with poor quality accessories."
Musical_Instruments,B0077CTYY2,"What is the full name of the guitar, eg. Yamaha FG720, so its obvious this is a Fender acoustic guitar but whats the other part to the name?",It's a Squier SA-50
Musical_Instruments,B0077CTYY2,"What is the full name of the guitar, eg. Yamaha FG720, so its obvious this is a Fender acoustic guitar but whats the other part to the name?",The name is Fender Starcaster !
Musical_Instruments,B007A98VLE,Does this come with a foam  isolation pad like the picture shows?,"Its not an isolation pad, that foam thing is like 10 foam stickers you can stick to the bottom of the speakers. They work pretty well..."
Musical_Instruments,B007EIIC6U,Would Magix Audio Cleaner be suitable for professional V.O. projects?,"Yes it would work, however it is important what type of mic you use... a quality mis it the key."
Musical_Instruments,B007EIIC6U,need audio soft where for evp sessions. will this work?,"What do you mean by ""audio soft""?  And what is ""evp""?"
Musical_Instruments,B007EV6PGG,Will this fit a soprano ukulele?,Yes. The S in the bag series lets you know the size ukulele it fits.
Musical_Instruments,B007EV6PGG,Will this fit a soprano ukulele?,"Yes, it will fit a soprano perfectly. There is little padding or support on this bag, but if you just need a carrying case its perfect and very unique - it will stand out among everyone else's boring black one."
Musical_Instruments,B007EV6PGG,Will this fit a soprano ukulele?,"Yes, it does with room to spare."
Musical_Instruments,B007EV6PGG,will it fit a soprano banjolele?,"the widest part of a soprano ukulele fits tightly in this case. i'd say leas than 1/4"" extra room. i dont know the dimensions of a banjolele but if it is slightly wider/longer than a uke it will not fit."
Musical_Instruments,B007GNO2DU,Can anyone who has tried this unit on a parade float rate its performance?,"Despite their claim of 800w, it hardly has enough power to fill a average size bedroom. Outside on a parade float, it would NOT be heard. Spend a few more bucks on a real sound system. This a toy."
Musical_Instruments,B007GNO2DU,Will this hook up to a galaxy sumsung?,Yes it will comes with attachments to do so... you will not have problems i own one and love it..
Musical_Instruments,B007GNO2DU,Will this hook up to a galaxy sumsung?,It will hook up to anything with a headset jack. it won't charge it in the dock. That is just for apple products.
Musical_Instruments,B007GNO2DU,Is it really 800watts when running off the battery? How is the sound quality when playing music?,For the price it is awesome'
Musical_Instruments,B007GNO2DU,Is it really 800watts when running off the battery? How is the sound quality when playing music?,"It definitely has the power, even on batteries."
Musical_Instruments,B007JX8O0Y,Will this work good for podcasting?,Works great; it's a dynamic mic with excellent signal to noise ratio. You'll appreciate the quiet much more than on a condenser mic.
Musical_Instruments,B007JX8O0Y,"Does this come with a stand, cables, etc. like on the AT website?","Yes, it comes with a sturdy tripod stand that raises it about 1ft or so. Nice microphone altogether."
Musical_Instruments,B007JX8O0Y,"Does this come with a stand, cables, etc. like on the AT website?","The box includes an xlr cable, a USB cable, a mini stand and a soft pouch to carry the mic."
Musical_Instruments,B007KZQMZU,Do they have protection bags for this awesome looking speakers?,"No , they come alone , but they are awesome speakers  you wont want to  put them into a protection bag ,,"
Musical_Instruments,B007KZQMZU,Do they have protection bags for this awesome looking speakers?,It did not come with a bag and it is quite heavy to lug around
Musical_Instruments,B007KZQMZU,Do they have protection bags for this awesome looking speakers?,No no protection bag in box
Musical_Instruments,B007KZQMZU,Can a cabled input be used on this speaker ?,The speaker takes a mic line xlr or 1/4 in input. it has 2 channels but do not run anything powered into the speaker.
Musical_Instruments,B007KZQMZU,Can a cabled input be used on this speaker ?,Audio cables have various connecting ends known as connectors. What kind of connector is the key question. This amp has inputs for XLR (mic cable) and 1/4 (instrument cable) connectors. It also has a USB input to play mp3.
Musical_Instruments,B007MCRR32,Does this bag have dividers for each cymbal so they don't scratch ?,"Yes, it's like a little bag inside the big bag. 5 cymbals can be separated."
Musical_Instruments,B007MCRR32,Does this bag have dividers for each cymbal so they don't scratch ?,It has 3 dividers for a total of four separate places for cymbals.
Musical_Instruments,B007MCRR32,Does it have Backpack Straps?,"No, it has a velcro handle grip and a single shoulder strap. Hope that helps."
Musical_Instruments,B007MCRR32,Does it have Backpack Straps?,No - Just a Sholder Strap
Musical_Instruments,B007MCRR32,Does it have Backpack Straps?,"No, just a shoulder strap."
Musical_Instruments,B007MCRR32,"Do you think it would fit a 21""(W) x 10""(H) Hang Drum?",Yes maybe without the filters inside
Musical_Instruments,B007N0R4C2,how easy is it to transfer files to your computer? Do you have to download a whole program to do it?,It's very simple; simply drag and drop. When you connect via USB the VR-20 storage appears as an external drive.
Musical_Instruments,B007N0R4C2,how easy is it to transfer files to your computer? Do you have to download a whole program to do it?,"It's super easy, just the same as transferring off any flash drive. No software needed."
Musical_Instruments,B007N0R4C2,how easy is it to transfer files to your computer? Do you have to download a whole program to do it?,"No special program is needed for transferring data files due to the connection with the computer via USB cable ( type Micro-B, not as usual as Mini B ) you. If an external 32 GB micro SDHC card is in use, it could take long time in order to transfer the whole content."
Musical_Instruments,B007N0R4C2,how easy is it to transfer files to your computer? Do you have to download a whole program to do it?,"No special program is needed.  As just other individuals mentioned, you just plug it in with cambe to USB port and get the files using Windows Explorer."
Musical_Instruments,B007S3375M,"Does this come with the songbook/tutorial, or is this bought separately?",Yeah it came with a song book
Musical_Instruments,B007S3375M,"Does this come with the songbook/tutorial, or is this bought separately?",It comes with a small song book with a handful of songs. Good to just start learning.
Musical_Instruments,B007S3375M,"Does this come with the songbook/tutorial, or is this bought separately?",comes with a song book that gives finger position for the range of notes
Musical_Instruments,B007TT18J2,does it comes with the vinyls and cds control and also the traktor scratch 2 software with the license?,"No i dont receipt second vynil , and 0 answear and customer service"
Musical_Instruments,B007TT18J2,does it comes with the vinyls and cds control and also the traktor scratch 2 software with the license?,"Yes it does, it includes: Includes timecode vinyl & CDs for DVS system as well as Traktor 2 software with license.  Order & Enjoy!"
Musical_Instruments,B007TT18J2,how many channels this item has,THIS MIXER HAS 2 CHANNELS.
Musical_Instruments,B007TT18J2,how many channels this item has,"2 channels, plus an aux/mic in"
Musical_Instruments,B007TT18J2,how many channels this item has,It is two channel mixer
Musical_Instruments,B007V7VHS4,Does the case really have Morgan Monroe on the lid?,no it does not!
Musical_Instruments,B007V7VHS4,"Is the case alligator finish all over, as shown on the red one with Morgan Monroe logo, or is the side black as shown in the dark brown model?","It's the brown with no logo also gator front and back, and a little heavy becuse of the wood construction, fits standard guitar."
Musical_Instruments,B007V7VHS4,"Is the case alligator finish all over, as shown on the red one with Morgan Monroe logo, or is the side black as shown in the dark brown model?",Gator all over. One color.
Musical_Instruments,B007V7VHS4,"Is the case alligator finish all over, as shown on the red one with Morgan Monroe logo, or is the side black as shown in the dark brown model?",The alligator finish is all over. Very nice. Quite heavy but well built.
Musical_Instruments,B007V7VHS4,would a blueridge prewar or historic model fit in this case,"Yes, a Blueridge Prewar Dreadnought will fit fine..."
Musical_Instruments,B007WBEVVE,Is it include cable??? Guitar-Amp.,"No, any cable is included. You have got to buy one...."
Musical_Instruments,B007WBEVVE,Is it include cable??? Guitar-Amp.,No. Cables and Amps are sold with beginner guitars. This is a more serious instrument; and a great one at that. The Epiphone Les Paul Special can be bought in a package deal with starter accessories.
Musical_Instruments,B007XJ5GOG,Does the music sound like the original music or does it sound like someone's synthesizer made it up??,There are no magic microphones that have the original background music. They all use synthesized music.
Musical_Instruments,B007XJ5GOG,Does the music sound like the original music or does it sound like someone's synthesizer made it up??,It sound like someone else synthesized the music.
Musical_Instruments,B007XJ5GOG,Is the MIC wireless?,"No, the MIC is not wireless."
Musical_Instruments,B007XOPXRG,Hello. What kick pedal would you recomend for this?,DW Long board concept series
Musical_Instruments,B007XOPXRG,Does the midi output work with Garage Band?,Yes. The MIDI out can be used to control virtual instruments in GarageBand as well as any other application that supports standard MIDI note messages.
Musical_Instruments,B007XOPXRG,Does the midi output work with Garage Band?,Midi output will work with Garage Band provided you have a midi interface for the Mac.
Musical_Instruments,B007XOPXRG,Does the midi output work with Garage Band?,"Yes, you can go usb from the module into the usb port on the computer and use midi for that program."
Musical_Instruments,B007XOPXRG,"does this come with a bass drum pad and pedal, blocked in the picture.",Comes with pad just not the pedal.
Musical_Instruments,B007XOPXRG,"does this come with a bass drum pad and pedal, blocked in the picture.","Does come with pad, not pedal"
Musical_Instruments,B007XOPXRG,does the snare have duel zone on the rim?,do u mean for a rimshot?  If so then yes.
Musical_Instruments,B007YFWTXU,Is this a single unit or a pair?,It's a pair. Good product.
Musical_Instruments,B007YFWTXU,Is this a single unit or a pair?,"Is a pair, and it gives the option to place the monitors on a straight or tilted form, in any way less than others that cost twice. Hope it helps"
Musical_Instruments,B007YFWTXU,How do these work on audioengine a5+? And do the help point the speaker up a little?,"you place your speakers on top and they help keep the vibrations from distorting the sound. they actually point the speaker either straight forward or down, depending on how you have the foam insert. technically, if you placed them on it backwards they would face more up, but they may not be as sturdy."
Musical_Instruments,B007YFWTXU,How do these work on audioengine a5+? And do the help point the speaker up a little?,"They should fit those monitors just fine.  The pads come with an insert pad which can be flipped over for pointing up, placed normally for level and removed for pointing down.  You should be good to go with these."
Musical_Instruments,B007YFWTXU,How well do these fit the JBL LSR305?,How wide and deep are they? Are you asking about the spadeco1 or 2- need more info
Musical_Instruments,B007YFWTXU,do they fit the gen3 rokit 6?,idk i have rokit 5 and its perfect
Musical_Instruments,B007YFWTXU,"Shouldn't pads make the monitors face up, not down?","Yep, in most cases. They are in two pieces and you can adjust them to tilt upward."
Musical_Instruments,B007YFWTXU,"Shouldn't pads make the monitors face up, not down?","each foam come in 2 pcs , u may remove n rotate the top layer to suit ur listening but the foam is too soft n may not work for floor speaker"
Musical_Instruments,B007YFWTXU,"Shouldn't pads make the monitors face up, not down?",There are two layers in each pad that means totally four pads. You might take one layer out to let it face up or down.
Musical_Instruments,B0086NZAIA,Do you know if it works with a double pedal?,Not recommended. Striking surface is not big enough. Great affordable kit however.
Musical_Instruments,B0086NZAIA,Do you know if it works with a double pedal?,simmonsdrums.net/product/sd5x/Kick pad provides enough room for double-kick pedals.
Musical_Instruments,B0086NZAIA,does it come with a bass pedal,"No, it does not come with."
Musical_Instruments,B0086NZAIA,does it come with a bass pedal,No it does not...
Musical_Instruments,B004NMN8MS,Does this include the bass pedal?,No bass pedal included.
Musical_Instruments,B00871VO5Y,does it come with power cord ? and a Manuel ?,"Yes, it does come with both."
Musical_Instruments,B00871VO5Y,does it come with power cord ? and a Manuel ?,Yes to both questions...
Musical_Instruments,B00871VO5Y,does it come with power cord ? and a Manuel ?,Yes and yes. A usb cable as well.
Musical_Instruments,B00871VO5Y,does it come with power cord ? and a Manuel ?,"Yes it comes with a power cord and manual. If using it for karaoke though, make sure you have an effects processor. This model does not come with built in effects. Like other models of it."
Musical_Instruments,B00871VO5Y,does it come with power cord ? and a Manuel ?,yes....comes with both
Musical_Instruments,B00871VO5Y,Is it possible to record an interview via skype and have latency free monitoring with this via a PC?,"It would depend on the recording device. This mixer has a onboard compressor that's works well. So, it could definitely make a great interview recording."
Musical_Instruments,B00871VO5Y,Does it actually come with recording software in the box?,No. The simplest and best recording software (free) is audacity. Easy to use and works with this hardware
Musical_Instruments,B00871VO5Y,What's the difference between the X1204USB? Just FX?,Identical except for the built in sound effects. Unless you need live performance FX so you can't add them in post production it is a waste of money.
Musical_Instruments,B00871VO5Y,What's the difference between the X1204USB? Just FX?,1204 has a USB interface but FX not.
Musical_Instruments,B0087UPVAO,What is the dimension of the top and bottom bars?,"The top bars are approximately 13 3/4"".  The bottom ones are approximately 19 1/2"".  The grooved rubber end caps on both top and bottom bars are approximately 2 1/4"".  Hope this helps."
Musical_Instruments,B0087UPVAO,What is the dimension of the top and bottom bars?,"The top bars width is 13 5/8"" and the bottom bars are 19 1/2"".  Not that you asked this but in case you want to know the height when folded up, it is 40""."
Musical_Instruments,B0087UPVAO,What is the dimension of the top and bottom bars?,"13.5"" top; 19"" bottom;"
Musical_Instruments,B0087UPVAO,How would an 88 keyboard fit on this stand?  Are the arms adjustable? thx,Yes they are adjustable.
Musical_Instruments,B0087UPVAO,Is this stand black? In the picture it looks more navy but it says it is black.,Yes it's black!
Musical_Instruments,B008BD4734,what power supply do you use?,"an 8 AA battery pack. You can wire it for wall plugin too, you need a 12V converter"
Musical_Instruments,B008BD4734,i plugged everything in and the green light (which indicates power is on) and when i press buttons on the remote a red light blinks but no LED light,it's more than likely in your LED lights in the light strip the common wire is not attached securely
Musical_Instruments,B008BD4734,i plugged everything in and the green light (which indicates power is on) and when i press buttons on the remote a red light blinks but no LED light,Make sure that the little plug in Prongs are lined up male to female ends and that the 2 little arrows are both the same side. disconnect and try different ways to plug in by flipping the plug ins over.
Musical_Instruments,B008BD4734,Are the two channels independent of each other. Can they be programed to work differently?,"No, they operate the same"
Musical_Instruments,B008BD4734,Are the two channels independent of each other. Can they be programed to work differently?,No they are the same
Musical_Instruments,B008BD4734,Will this remote work with halo lights for a car ? Thanks,Yes if there 12v DC and you wire it right because this control is designed for RGB so there is only one positive per side
Musical_Instruments,B008BD4734,Will this remote work with halo lights for a car ? Thanks,"Definitely, lots of places sell neon-esk flexible LED strips inside frosted clear flexible tubes, most commonly used to replace traditional Neon signs, but you could just as easily use them to line the corners of your headlights (On the inside, please) and RGB/RGBW Halo Audio on any car."
Musical_Instruments,B008CQADKG,"hello, please, this lavalier system comes with the lavalier mic itself?... i do not see it detailed in description...?thank you in advance!","Yes, the lavalier mic is included in the kit"
Musical_Instruments,B008CQADKG,Is this the type of mic used in theater productions that can be taped to the actor's forehead?,"Yes, is is the right type (small Omni lapel style mic), but a small, micro headworn mic would sound infinitely better. Questions? Call The Sound Professionals at 800-213-3021"
Musical_Instruments,B008CQADKG,Does this have an XLR input?,No it does not...and these are super noisy.
Musical_Instruments,B008CQADKG,Does this have an XLR input?,"No. The input on the transmitter is a hirose 4 pin connector that all AT wireless systems use. The outputs on the receiver are 1/4"" and XLR."
Musical_Instruments,B008CQADKG,Does this have an XLR input?,Oops. Sorry. It is an output to go to an amp
Musical_Instruments,B008CQADKG,Does this product come with the cable to connect the transmitter to the mixer?,No.   You have to purchase on separately.
Musical_Instruments,B008CQADKG,Does this product come with the cable to connect the transmitter to the mixer?,No. You will need a microphone cable.
Musical_Instruments,B008CQADKG,Does this product come with the cable to connect the transmitter to the mixer?,It did not come with a cable.I ordered an XLR cable with male connectors on each end.The church is pleased with this Audio Tech wireless mic system.
Musical_Instruments,B008CQADKG,"would this system work outdoors, for filming with a DSLR?  or does it need to be plugged in to a wall or something?  or different system for filming?","Hello,This system does require that you plug the receiver into an outlet for power and would not be suitable for use with a DSLR camera. Thank you."
Musical_Instruments,B008CQADKG,"would this system work outdoors, for filming with a DSLR?  or does it need to be plugged in to a wall or something?  or different system for filming?",The base unit Needs Power but has great range.  Belt unit of course is battery.
Musical_Instruments,B008CQADKG,"Is the balanced XLR output male or female? Also, is the unbalanced 1/4"" output male or female?",it is a male xlr balanced low z output
Musical_Instruments,B008E53C80,Does this come with a free upgrade to pro tools 11?,"Yes, although you'll have to download it. A full download is something like 5 gigs."
Musical_Instruments,B008E53C80,Does this come with a free upgrade to pro tools 11?,"Yeah, it should be included in the package you purchase. Make sure you ask who ever ypu are buying it from if it is included. If they say no....move on."
Musical_Instruments,B008E53C80,Does this come with a free upgrade to pro tools 11?,Yes dear it cam bundle 10 & 11 software ... but when you go to downloads page choose pro tools 11 & enjoy >>>
Musical_Instruments,B008E53C80,does it come with an ilok,Hi Jonathan. Yes it does cime with the ilok. You download the prootols and the activated. Just follow tge instrutions.
Musical_Instruments,B008E53C80,Is Pro Tools 11 compatible with Windows 8?,"Yes, however windows 8 FireWire drivers no longer have legacy support for audio streaming. So the the mbox does not work well with windows 8."
Musical_Instruments,B008E53C80,Does this come with a fire wire to usb adapter?,No it does not!!
Musical_Instruments,B008E53C80,Does this come with a fire wire to usb adapter?,"No sorry, for whatever reason this is a FireWire only device."
Musical_Instruments,B008O516L0,Do you have a echo effect built in?,There are over 20 Early Reflection and Delay (echo) Effects built in. And other combinations of effects that have echo in them.
Musical_Instruments,B008O516L0,Do you have a echo effect built in?,yes.but quality  not really  good.  so better  you  using  other  echo  for  singing .
Musical_Instruments,B008O516L0,Do you have a echo effect built in?,"Yes, this Behringer has a built in echo effect."
Musical_Instruments,B008O516L0,Do you have a echo effect built in?,"Yes, there is."
Musical_Instruments,B008O516L0,Does the powersupply for this mixer has a universal input voltage i.e. 100 - 240 VAC,Nope !It comes with Country/Region Specific Voltage Adapters.
Musical_Instruments,B008O516L0,Does the powersupply for this mixer has a universal input voltage i.e. 100 - 240 VAC,It is only 110 V.
Musical_Instruments,B008O516L0,Does the powersupply for this mixer has a universal input voltage i.e. 100 - 240 VAC,Yes it accepts voltage ranges in 100-240 VAC but power adapter varies from country to country. Please check your local specifications and adapter supplied in the box.
Musical_Instruments,B008O516L0,Razer Blackshark headset mic not working with this board. Can anyone suggest a fix?,"You should connect the headset mic to the XLR or 1/4"" input on channel 1 or 2 and use the gain control for optimum input."
Musical_Instruments,B008O516L0,Razer Blackshark headset mic not working with this board. Can anyone suggest a fix?,"Select channel 1 or 2, connect the mic to the ZLR or 1/4"" input, and use the gain control for optimum input."
Musical_Instruments,B008R7F4YU,"What is the difference between the 240, 175 and 165?  Even on the Casio site, there appears to be no significant spec difference between them. Thx!",Check out this website to compare current models: http://www.casio-intl.com/asia-mea/en/emi/compare/keyboard/Very helpful.
Musical_Instruments,B008R7F4YU,Are these piano keys?,Yeah. They light up. They are made of plastic.
Musical_Instruments,B008R7F4YU,Does this keyboard have a music stand for sheet music?,"Yes it does, and comes with the sheet music for the songs that are programmed into the keyboard."
Musical_Instruments,B008R7F4YU,Does this keyboard have a music stand for sheet music?,yes but its flimsy.
Musical_Instruments,B008XEYT48,Do they make your ears hot if you wear them for a long time?,for very long periods of time if you wear them that long.
Musical_Instruments,B008XEYT48,How portable are these? Would they be OK a crowded subway? Can you rest them around your neck comfortably (without adjusting the head size)?,Not at all... You must have a pretty long neck in order to wear these. They are not very good for taking around.
Musical_Instruments,B0092V7WJ0,would this be good for an 11 year old girl that has never played?,"No, it is too big.  Look at for a 3/4 guitar, such as a Yamaha FG JR1.  Also, the sound on this particular fender is marginal at best, and the action is really tough.  Hope this helps!"
Musical_Instruments,B0092V7WJ0,Is this a nylon or a steel string guitar?,Steel.  You'll have to buy nylon srings if you need them.
Musical_Instruments,B0092V7WJ0,Is this a nylon or a steel string guitar?,Nylon. They also sent extra strings.
Musical_Instruments,B0092V7WJ0,"What type of guitar is this? Ex: FA-100,FA-50,SA-100 etc.",This is a 6 string acoustic guitar. No need of electricity.
Musical_Instruments,B0092V7WJ0,"Does the bag for storage that it comes in, padded??","It isn't. It works, but offers no protection from bumps."
Musical_Instruments,B0092V7WJ0,"Does the bag for storage that it comes in, padded??",This is a very good package but unfortunately the bag is not padded.
Musical_Instruments,B0092V7WJ0,"Does the bag for storage that it comes in, padded??","No, it's just plastic.  As a matter of fact, the bag was way too small for the guitar."
Musical_Instruments,B0092V7WJ0,"Does the bag for storage that it comes in, padded??",The bag is a nice fitted bag but it is not padded.
Musical_Instruments,B0092V7WJ0,where is it made?,It says it was crafted in China..Hope that helps.Had to look myself.I was hoping was made in the USA..
Musical_Instruments,B00948V1EI,does the $201.00 come with everything?all cables &software?,"yes, everything. two cables. power and usb. and cd with software."
Musical_Instruments,B00948V1EI,does the $201.00 come with everything?all cables &software?,"YES, comes with everything, cables and CD driver."
Musical_Instruments,B00948V1EI,does the $201.00 come with everything?all cables &software?,Realmente es muy cómodo muy buen producto
Musical_Instruments,B00948V1EI,"Can you use this with the program ""Mixxx""??",Yes 95% sure it can be used with any mixing program
Musical_Instruments,B00948V1EI,"Can you use this with the program ""Mixxx""??",you can use any program that allows mapping but you'd have to manually map it use traktor
Musical_Instruments,B00948V1EI,How about the listening to the next music in the headphone like cue if the other is currently playing?,"Hello, will be playing perfectly with out any problem."
Musical_Instruments,B00948V1EI,How about the listening to the next music in the headphone like cue if the other is currently playing?,Thats what the mix nob if for at the top next to master
Musical_Instruments,B00948V1EI,Does the computer you are going to use this with need to have a CD/DVD drive?,"Is no necessary, i'm use a netbook without cd/DVD drive and function spectacular..."
Musical_Instruments,B00948V1EI,Does the computer you are going to use this with need to have a CD/DVD drive?,Only to install the software.
Musical_Instruments,B0098SJYD4,Can this product be used on an acoustic bass as well as an electric bass?,"It should be fine just be sure that the mounting holes are the same size as the tuner. These fit a 1/2"" opening."
Musical_Instruments,B0098SJYD4,Can this product be used on an acoustic bass as well as an electric bass?,"Yes , this product can be used on any bass guitar acoustic or electric.."
Musical_Instruments,B009AS1FLG,"Does this work with Audacity on Windows? If not, is there any Windows freeware that works with it?",Yes it works with Audacity. But you can download an excellent DAW from www.reaper.fm for free which it is also compatible.
Musical_Instruments,B009AS1FLG,"Does this work with Audacity on Windows? If not, is there any Windows freeware that works with it?","not sure, i only ever used apple computers."
Musical_Instruments,B009F8UAVM,does it come with strings?,"Yes, a set by Aquila made for a guilete."
Musical_Instruments,B009F8UAVM,does it come with strings?,lol. yes it does but no extra set.
Musical_Instruments,B009F8UAVM,does it come with strings?,Hes of corsé and good o es
Musical_Instruments,B009F8UAVM,Does the gig bag have a shoulder carrying strap?,Yes.  It has 'double' back pack-style shoulder straps.
Musical_Instruments,B009F8UAVM,Does the gig bag have a shoulder carrying strap?,"Yes, it has 2 adj. straps on the back, similar to a backpack."
Musical_Instruments,B009F8UAVM,Does the gig bag have a shoulder carrying strap?,"Yes gig bag has strap.  Not great, but works well enough.  1inch wide nylon strap. Adjustable."
Musical_Instruments,B009F8UAVM,Does the gig bag have a shoulder carrying strap?,Yes. Very handy.
Musical_Instruments,B009F8UAVM,Does the gig bag have a shoulder carrying strap?,"Hi, yes it does"
Musical_Instruments,B009F8UAVM,Is it good for backpacking?,"Depends on your load.  Are you going for one night or one month?  While good for traveling and car camping , if you are carrying a lot of food , water, tent, etc ; every ounce  and inch counts."
Musical_Instruments,B009F8UAVM,Anyone played a Kala Guitarlele?  How would you compare the two?Thanks!,The guitelele is more like a guitar with the sound of a ukulele.more notes..choises
Musical_Instruments,B009F8UAVM,How wide is the neck? What's the action like?,It's pretty much as wide as a standard guitar. The frets are just closer together. It's kind of like playing mini chords but it's still pretty fun. The neck is wider than a uke
Musical_Instruments,B009F8UAVM,How wide is the neck? What's the action like?,"About 1 3/4"" at nut, nice amount of finger room! Good action, easy to play! Fun! Really like it, like a perfect little classical guitar!"
Musical_Instruments,B009F8UAVM,How wide is the neck? What's the action like?,action is good and low.  width is a bit wider than a regular guitar because its a classical guitar(nylon strings).
Musical_Instruments,B009F8UAVM,How wide is the neck? What's the action like?,"The neck is 45mm at the nut, the action is low, very comfortable."
Musical_Instruments,B009F8UAVM,How wide is the neck? What's the action like?,The neck is about 2 inches average width. (+ or - 1/8 nut to body.) The action is very easy and much better for bar chords than most nylon string instruments which are usually wider and with a relatively high action. It plays more like a steel string than a classical.
Musical_Instruments,B009FKHV62,"is the nut 1 5/8""","No.  It's 1 3/4"".  Like a guitar."
Musical_Instruments,B009FKHV62,"is the nut 1 5/8""","yes.  it looks like it would take a standard gibson or epiphone nut.  it's a thick neck - like a baseball bat - the fretboard width at the 22nd fret is 2 1/4""."
Musical_Instruments,B009FKHV62,"is the nut 1 5/8""","Yes it is 1 5/8""."
Musical_Instruments,B009FKHV62,What soft banjo case do you have that goes with this banjo?,"A ProTec Deluxe Gig Bag, about $37 at Amazon - fits perfectly w ample padding for a soft case,"
Musical_Instruments,B009FKHV62,What soft banjo case do you have that goes with this banjo?,Do a search here on Amazon for Jameson Banjo Case - there is a gig bag case that fits perfectly for this
Musical_Instruments,B009FKHV62,"what gauge strings come on the Davidson 6 string--bought one used, need to change--thanks",".011,.015, .023W, .033W, .042W, .053W (W=wound)"
Musical_Instruments,B009FKHV62,What kind of strings does it use?  Acoustic guitar steel strings?,"yes, they are steel.."
Musical_Instruments,B009FKHV62,What kind of strings does it use?  Acoustic guitar steel strings?,they may work ok but just search on Amazon for Banjitar strings. get the real thing that way.
Musical_Instruments,B009FKHV62,What kind of strings does it use?  Acoustic guitar steel strings?,Yes. Looped acoustic guitar steel strings.
